time,temperature,temperature_min (°C),temperature_max (°C)
3/27/2013,18.7,10.8,26
3/28/2013,20.4,11.8,28.6
3/29/2013,22.1,14.5,30.1
3/30/2013,21.5,14,29.6
3/31/2013,24.9,14.3,35.8
4/1/2013,24.2,19.1,30.6
4/2/2013,21.9,12.6,29.7
4/3/2013,25.1,16.4,33.8
4/4/2013,19.2,14.1,24.8
4/5/2013,18.3,10.1,25.9
4/6/2013,20.7,9.9,30.3
4/7/2013,26.1,17.2,35.2
4/8/2013,22,16.7,27.6
4/9/2013,18.9,11.6,25.5
4/10/2013,18.7,12.1,25.4
4/11/2013,19.4,12.2,26.4
4/12/2013,19.3,11.4,26.8
4/13/2013,19,12.4,26.5
4/14/2013,20,12.3,28.3
4/15/2013,20.9,12.3,29.7
4/16/2013,18.7,12.1,24.4
4/17/2013,17.7,11.8,22.8
4/18/2013,17.8,10.5,23.9
4/19/2013,18.1,11.9,24
4/20/2013,17,9.7,23
4/21/2013,16.9,9.4,23.2
4/22/2013,17.9,9.7,24.7
4/23/2013,19.2,11.1,26.9
4/24/2013,20.4,12.8,28.7
4/25/2013,21.6,13.9,30.4
4/26/2013,22,13.8,30.9
4/27/2013,23,14.1,32.9
4/28/2013,25.7,15.7,36.4
4/29/2013,29.1,20.9,37.4
4/30/2013,26.8,17.9,35.9
5/1/2013,26.1,15.7,35.8
5/2/2013,25.2,15.9,34.1
5/3/2013,25,16.6,33.6
5/4/2013,26.5,17.4,36
5/5/2013,26.8,18.1,35.4
5/6/2013,25.8,16.7,34.1
5/7/2013,25.9,17.7,34.6
5/8/2013,24.7,18.1,33
5/9/2013,24.9,18.1,32
5/10/2013,25.3,20,33.6
5/11/2013,24.7,18.5,31.6
5/12/2013,22.9,16.2,28.4
5/13/2013,26.3,19,36.4
5/14/2013,22.5,13.9,28.9
5/15/2013,22,17,26.2
5/16/2013,23.2,15.1,30.3
5/17/2013,26.1,17.8,34.1
5/18/2013,28.1,19.2,36.7
5/19/2013,30.1,20.4,39.1
5/20/2013,27,19.6,34.6
5/21/2013,26.5,18,34.8
5/22/2013,27.9,18.1,36.2
5/23/2013,29.2,20.3,37.5
5/24/2013,30.2,21.4,39.8
5/25/2013,26.2,19.7,34
5/26/2013,24.2,16.9,32
5/27/2013,25.8,16.7,34.5
5/28/2013,28.1,17.1,36.8
5/29/2013,32.3,22.6,41.3
5/30/2013,31.1,23,38.6
5/31/2013,31.9,21.2,42.2
6/1/2013,30.1,21.6,38.3
6/2/2013,33.5,21.8,44.8
6/3/2013,28.6,22.1,35.5
6/4/2013,25.6,18,33.9
6/5/2013,26,18.4,34
6/6/2013,28.3,18.8,36.9
6/7/2013,28.3,19.7,35.9
6/8/2013,32.1,22.3,42
6/9/2013,26.9,20.8,33.6
6/10/2013,26.1,18.4,33.7
6/11/2013,27.1,18.4,35.2
6/12/2013,27.8,19.9,35.4
6/13/2013,24.9,18.5,31.7
6/14/2013,25.2,18.9,32.2
6/15/2013,25.3,18.5,31.9
6/16/2013,25,18.3,31.6
6/17/2013,26.6,19.3,34.2
6/18/2013,28,19.9,36.2
6/19/2013,29,20.7,36.7
6/20/2013,29.7,20.6,37.3
6/21/2013,29.7,21.3,37.3
6/22/2013,29.4,21,36.6
6/23/2013,29.3,22.1,36.6
6/24/2013,28.8,20.3,37
6/25/2013,28.9,19.3,37.3
6/26/2013,28.5,19.9,37.2
6/27/2013,27.1,19.2,35.1
6/28/2013,28,21.2,36.7
6/29/2013,27.3,20.5,35.7
6/30/2013,27.4,20.2,35.4
7/1/2013,26,20.9,32.7
7/2/2013,26.1,19.9,33.3
7/3/2013,27.2,19.9,34.9
7/4/2013,27.7,20.2,35.1
7/5/2013,27,20,34.6
7/6/2013,26.6,20.4,34
7/7/2013,27.3,20.1,34.7
7/8/2013,27.5,20.1,34.5
7/9/2013,27.1,20.1,34.3
7/10/2013,27.4,19.8,35.4
7/11/2013,27.4,20.7,35.2
7/12/2013,27.6,20,35.4
7/13/2013,27.7,20.6,35.9
7/14/2013,27.7,20.8,35.8
7/15/2013,27.9,20.9,35.8
7/16/2013,27.6,20.6,35.3
7/17/2013,27.5,19.8,35.1
7/18/2013,27,19.7,34.1
7/19/2013,27.2,20.1,34.5
7/20/2013,28,22.1,35.2
7/21/2013,27,19.2,34.3
7/22/2013,27.1,18.9,35.1
7/23/2013,27.9,20.8,35.6
7/24/2013,28.2,21.4,35.7
7/25/2013,27.9,20,35.7
7/26/2013,28.4,20.3,37
7/27/2013,28.5,19.6,36.9
7/28/2013,29.2,21.5,37.3
7/29/2013,30.1,21.3,37.5
7/30/2013,29.5,21.8,36.7
7/31/2013,29.1,20.1,36.9
8/1/2013,30.1,21.5,38.2
8/2/2013,30,20.2,38.3
8/3/2013,29.5,21.9,37.7
8/4/2013,28.4,20.9,36.1
8/5/2013,29.5,21,37.9
8/6/2013,30,22.1,37.8
8/7/2013,29.6,22,37.1
8/8/2013,29.3,21.3,36.5
8/9/2013,28.6,20.9,36.6
8/10/2013,28.4,20.6,36.3
8/11/2013,29.1,22.1,36
8/12/2013,29.1,21.9,36
8/13/2013,28.2,21.7,34.5
8/14/2013,28.1,21.3,35.1
8/15/2013,28.6,20.5,36.5
8/16/2013,29.6,22.4,38.4
8/17/2013,29.6,21.9,37.8
8/18/2013,28.1,21.5,35
8/19/2013,28.2,21.7,35.5
8/20/2013,29.2,23.3,36.9
8/21/2013,29.3,22.4,37
8/22/2013,29.4,22.3,36.1
8/23/2013,28.5,20.2,36.1
8/24/2013,28.1,21,35.1
8/25/2013,27.9,19.9,35.1
8/26/2013,27.6,20.4,34.1
8/27/2013,27.8,21.3,34.8
8/28/2013,28.7,19.9,37.6
8/29/2013,29.3,21.3,37.8
8/30/2013,29,20.6,37.3
8/31/2013,28.2,21.4,36.1
9/1/2013,28,21,35.2
9/2/2013,28.2,23.5,34.6
9/3/2013,27.8,22.2,35.1
9/4/2013,27.1,20.6,34.7
9/5/2013,28,21.6,35.1
9/6/2013,27.7,23,34
9/7/2013,26.4,19.2,33.9
9/8/2013,27.2,18.2,35.5
9/9/2013,27.4,20.2,34.9
9/10/2013,26.5,17.9,34.3
9/11/2013,26.7,18.9,34.7
9/12/2013,27,20.2,35
9/13/2013,28.3,19.4,37.5
9/14/2013,28.7,20.4,37.9
9/15/2013,27.3,21.3,35.1
9/16/2013,26,19,33
9/17/2013,27.2,19.6,35.4
9/18/2013,29.9,23.1,37.5
9/19/2013,31.8,23.2,41.7
9/20/2013,27.7,22.5,33.8
9/21/2013,27.8,22,34.7
9/22/2013,28.6,22.4,35.2
9/23/2013,27.2,22.7,32.9
9/24/2013,25.3,20.5,30.9
9/25/2013,24.7,18.2,30.7
9/26/2013,24.9,17.8,31.5
9/27/2013,24.6,19,30.8
9/28/2013,25.1,19,31.3
9/29/2013,24.7,18.3,31
9/30/2013,24.8,17.7,31.5
10/1/2013,25.2,18.2,32
10/2/2013,27.4,20.6,35.6
10/3/2013,26.1,20.7,31.8
10/4/2013,24,19.6,29.8
10/5/2013,21.5,18.1,27.3
10/6/2013,21.4,17.3,27.2
10/7/2013,21.1,15.6,27.6
10/8/2013,22.1,17,28.6
10/9/2013,24.2,17.4,32.5
10/10/2013,24,17.1,32
10/11/2013,23.2,15.8,31.6
10/12/2013,23.8,16.8,32
10/13/2013,24.2,17.6,32
10/14/2013,24.7,19.4,31.3
10/15/2013,23.8,17.4,30.6
10/16/2013,23.4,17,29.5
10/17/2013,24,14.6,32.4
10/18/2013,24.3,18.8,29.1
10/19/2013,22.2,15.9,28.4
10/20/2013,21.9,17.1,28
10/21/2013,23,17.5,30
10/22/2013,23,17,30.3
10/23/2013,22.3,16,29.6
10/24/2013,21.5,14.7,28.9
10/25/2013,21.6,15.5,29
10/26/2013,21.4,14.8,27.8
10/27/2013,21,13.4,28
10/28/2013,20.5,13.1,27.4
10/29/2013,20.7,14.7,27.2
10/30/2013,21.7,16,28.9
10/31/2013,22.2,17.5,29.2
11/1/2013,21.4,14.8,28.6
11/2/2013,21.5,15.4,28.2
11/3/2013,21.7,16.4,27.6
11/4/2013,22.7,17.8,29.1
11/5/2013,22.2,17.6,28.3
11/6/2013,21.7,15.8,27.9
11/7/2013,22.7,19.5,27.9
11/8/2013,20.9,15.2,26.9
11/9/2013,20.9,16.7,25.6
11/10/2013,20.9,16.1,26.3
11/11/2013,21.3,16.7,26.8
11/12/2013,22.3,17.8,28.5
11/13/2013,21.5,16.4,27.6
11/14/2013,20.3,14.6,26.4
11/15/2013,20.1,12.6,27.3
11/16/2013,20,13.4,26
11/17/2013,18.7,14.1,24
11/18/2013,18.3,13.3,23.1
11/19/2013,18.2,13.6,23.8
11/20/2013,19.2,12.8,25.6
11/21/2013,19.9,13.2,26.8
11/22/2013,21.7,14.3,28.8
11/23/2013,20.8,16.9,25.4
11/24/2013,18.9,13.2,25.3
11/25/2013,21.4,12.7,30.4
11/26/2013,26.1,20.8,33.6
11/27/2013,24.7,20.1,29.8
11/28/2013,20.6,16.8,26.2
11/29/2013,18.1,14.8,22.7
11/30/2013,16.6,11,21.8
12/1/2013,21.7,15.5,29.8
12/2/2013,24.8,20,32
12/3/2013,23.5,19.7,27.8
12/4/2013,19.8,16.5,24.3
12/5/2013,16.5,12,21
12/6/2013,15.7,9.7,21.7
12/7/2013,16.3,10.3,21.9
12/8/2013,16.5,10.6,22.3
12/9/2013,14.9,10.1,19.7
12/10/2013,14.1,8.8,18.9
12/11/2013,13.7,9.5,16.7
12/12/2013,9.9,7.8,12.9
12/13/2013,9,6.7,12.2
12/14/2013,10.4,7.5,13.3
12/15/2013,11,6,16.3
12/16/2013,10.6,3.3,16.7
12/17/2013,12.6,8.2,17.9
12/18/2013,12.9,5.8,18.6
12/19/2013,13.3,5.5,19.6
12/20/2013,13.9,7.8,20.1
12/21/2013,14.4,8.5,21.1
12/22/2013,14.8,10.7,20.6
12/23/2013,14.5,9.4,21.2
12/24/2013,14.2,6.8,22.5
12/25/2013,15.1,8.1,23.6
12/26/2013,14.8,8.5,21.3
12/27/2013,14.9,9.1,22.7
12/28/2013,13.6,8.7,20.2
12/29/2013,12.8,7.8,18.3
12/30/2013,13.9,10.4,17.9
12/31/2013,13.8,7.8,19.1
1/1/2014,14.6,10.4,19.4
1/2/2014,15.3,10.6,20.4
1/3/2014,14.6,8.6,20.6
1/4/2014,14.1,10.5,18.9
1/5/2014,14.1,9.1,19.5
1/6/2014,13.2,7.5,19.4
1/7/2014,14.3,9.3,21
1/8/2014,13.9,6.9,20.8
1/9/2014,12.2,7.7,17.4
1/10/2014,12.5,6.5,18.6
1/11/2014,14.1,9.3,19.5
1/12/2014,14.5,7.8,20
1/13/2014,15,8.4,20.6
1/14/2014,15.9,9.9,22.1
1/15/2014,14.7,9.6,20.9
1/16/2014,15,6.8,23.3
1/17/2014,14.8,7.4,22
1/18/2014,15.3,11.2,21.1
1/19/2014,15.6,10.1,22.9
1/20/2014,15.6,7.3,23.7
1/21/2014,15.4,7.7,23.4
1/22/2014,16.7,8.6,24.1
1/23/2014,14.8,8.7,21.5
1/24/2014,15,7.9,22.1
1/25/2014,16.8,7.6,26.3
1/26/2014,18.7,14,25.8
1/27/2014,14.8,9.9,19.3
1/28/2014,14.6,9.6,19.5
1/29/2014,15.3,9.5,22
1/30/2014,15.9,8.8,23.3
1/31/2014,15.5,10.2,21.5
2/1/2014,16.1,11.1,22.6
2/2/2014,18.5,13.9,25.8
2/3/2014,16.1,12.8,19.6
2/4/2014,15,9.5,19.7
2/5/2014,14.2,9.7,19.5
2/6/2014,14,9,18.7
2/7/2014,14.2,7.4,20.4
2/8/2014,14.1,7.8,20.3
2/9/2014,14.1,6.1,21.7
2/10/2014,14.4,6.7,22
2/11/2014,15.3,8.1,22.9
2/12/2014,16.7,9.7,25.5
2/13/2014,15.6,8,23.4
2/14/2014,14.7,8.7,20.2
2/15/2014,13.8,11.4,17.2
2/16/2014,15,10.5,20
2/17/2014,14.7,9.5,20.3
2/18/2014,14.9,8.6,21.6
2/19/2014,15.5,9,23.5
2/20/2014,17.1,9.5,26.1
2/21/2014,20.4,11.2,29.7
2/22/2014,19.3,14.8,25.3
2/23/2014,17.1,12.4,22.8
2/24/2014,16.7,11.9,22.6
2/25/2014,15.5,10.1,21
2/26/2014,15.7,10.6,21.7
2/27/2014,15.1,9.5,21.4
2/28/2014,14.5,6.6,21.9
3/1/2014,18.7,11,29.3
3/2/2014,21.2,17.4,25.7
3/3/2014,18.2,10,26.4
3/4/2014,19.3,12.3,25.3
3/5/2014,20.8,11.2,30.2
3/6/2014,20.1,11.3,27.9
3/7/2014,22.5,14.3,33.3
3/8/2014,20.9,14.7,26.1
3/9/2014,17.2,11.8,23.3
3/10/2014,16.3,9.6,22.1
3/11/2014,16.5,10.1,22.5
3/12/2014,14.4,9,19.6
3/13/2014,14.2,10.4,18.1
3/14/2014,15.1,11.5,20
3/15/2014,14.9,6.7,21.7
3/16/2014,19.5,9.6,28.3
3/17/2014,22.4,17.6,27.4
3/18/2014,17.7,12.2,22.9
3/19/2014,18.1,12.7,24.8
3/20/2014,18.1,11.9,25.6
3/21/2014,17.8,10.5,25.7
3/22/2014,17.9,10.6,26.1
3/23/2014,17.4,11.7,24.1
3/24/2014,17.8,9.9,25.8
3/25/2014,18.4,10.6,26
3/26/2014,20.2,11.3,28.7
3/27/2014,21.4,14.1,29.5
3/28/2014,20.7,11.5,30.3
3/29/2014,21.5,12.4,31.8
3/30/2014,18.5,11.6,25.2
3/31/2014,18.4,11.6,26.2
4/1/2014,17.7,11,25.6
4/2/2014,18,13.2,24.3
4/3/2014,18,11.1,24.9
4/4/2014,19,12,26.5
4/5/2014,21.2,12.5,29.9
4/6/2014,23.5,12.7,33
4/7/2014,21.8,14.4,28.9
4/8/2014,22.8,15.7,30.7
4/9/2014,19.7,13.5,26.1
4/10/2014,19.6,12.9,26.2
4/11/2014,20.9,13.5,27.9
4/12/2014,20.6,13,28
4/13/2014,20.3,13.4,27.2
4/14/2014,22.8,15,30.7
4/15/2014,23.8,19.2,30.6
4/16/2014,22.1,14.2,29.7
4/17/2014,21.3,14.9,28.1
4/18/2014,25.9,17.3,35.4
4/19/2014,22.7,17.1,29.8
4/20/2014,21.9,16.3,29.1
4/21/2014,20.3,12.7,28.4
4/22/2014,22.9,14.9,31.3
4/23/2014,25.1,18.1,33.2
4/24/2014,26.5,18.6,35.3
4/25/2014,24.3,17.3,32.6
4/26/2014,22,15.6,29.6
4/27/2014,22.8,13.9,31.2
4/28/2014,24.8,16.7,33
4/29/2014,24.1,16.3,32
4/30/2014,25.8,16.4,33.3
5/1/2014,25.6,17.4,34.3
5/2/2014,23.8,15.6,31.3
5/3/2014,28.9,19.3,37.5
5/4/2014,32.7,26.2,39.6
5/5/2014,29.7,25.7,34.4
5/6/2014,26.1,21.5,32.1
5/7/2014,22.9,19,28
5/8/2014,21,17.1,25.5
5/9/2014,22,14,29
5/10/2014,23.4,16.1,30.5
5/11/2014,21.9,15.2,28.2
5/12/2014,21.2,14.4,27
5/13/2014,23,15.1,30.6
5/14/2014,24.9,14.9,33.2
5/15/2014,27.6,17.5,35.7
5/16/2014,26.3,19,34.5
5/17/2014,24.4,17,32.3
5/18/2014,23.4,15.9,31
5/19/2014,24.6,16.1,32.8
5/20/2014,27.1,18.1,35.5
5/21/2014,28,23.1,33.9
5/22/2014,24.5,17.5,31.5
5/23/2014,25.1,18.1,32.3
5/24/2014,25.4,17.5,32.7
5/25/2014,25.3,17.2,33
5/26/2014,27,17.2,35.3
5/27/2014,31.1,21.8,40.6
5/28/2014,26.5,19.2,35.3
5/29/2014,27.4,17.4,36.1
5/30/2014,33.1,23.8,42.4
5/31/2014,26,20.7,32.9
6/1/2014,24.3,18.3,31.3
6/2/2014,24.8,16.9,32.3
6/3/2014,29.7,19.8,38.7
6/4/2014,34.6,26.6,44.5
6/5/2014,26.5,21.8,32.5
6/6/2014,24.3,17.3,31.1
6/7/2014,25.1,18.6,31.3
6/8/2014,25.3,18.3,31.7
6/9/2014,26.1,18.9,33.1
6/10/2014,27.1,19.2,34.6
6/11/2014,28.3,20.6,35.7
6/12/2014,27.4,21,33.8
6/13/2014,26.7,18.9,33.8
6/14/2014,27.3,19.7,34.4
6/15/2014,29.4,19.7,37.1
6/16/2014,31.3,23.6,39.9
6/17/2014,29.5,22,37.4
6/18/2014,28,18.4,37
6/19/2014,30.7,21.6,40.1
6/20/2014,29.8,22.3,37.9
6/21/2014,26,19.1,32.8
6/22/2014,26.5,19.8,33.9
6/23/2014,26.5,18.7,34.9
6/24/2014,26.5,18.7,34.3
6/25/2014,27.6,20.4,35.6
6/26/2014,28.9,18.8,38.2
6/27/2014,30.8,20.6,40.1
6/28/2014,32.3,22,42.1
6/29/2014,30.6,21.4,40
6/30/2014,28.2,21.3,36
7/1/2014,28.6,21.1,36.7
7/2/2014,28.9,20.9,37.6
7/3/2014,28.3,19.8,36.2
7/4/2014,28.7,21.7,37.6
7/5/2014,27.2,21,34.5
7/6/2014,28,21.5,35.2
7/7/2014,28.8,21.8,36.6
7/8/2014,27.5,19.1,35.5
7/9/2014,28.3,20,36.8
7/10/2014,30.4,21.5,39.6
7/11/2014,30.5,21.4,39.5
7/12/2014,32,22.4,41.2
7/13/2014,28.7,21.6,36.8
7/14/2014,27.2,21.3,34.6
7/15/2014,27.3,20.1,35
7/16/2014,27.7,20.1,35.9
7/17/2014,27.1,20.5,34.2
7/18/2014,27.1,20.7,34.1
7/19/2014,27.2,19.7,34.4
7/20/2014,27.7,19.6,34.8
7/21/2014,28.4,21.9,34.8
7/22/2014,28.6,21.5,35.5
7/23/2014,29.4,21.7,37.2
7/24/2014,29.6,21,37.2
7/25/2014,28.2,21,34.9
7/26/2014,28.4,22.8,34.1
7/27/2014,29.1,21.2,36.1
7/28/2014,29.6,22.4,36.9
7/29/2014,29.7,21,38
7/30/2014,30.2,22,38.4
7/31/2014,28.5,21,36.3
8/1/2014,29.9,21.2,38.3
8/2/2014,29.2,23,36.7
8/3/2014,28,21.9,34.7
8/4/2014,28,21.3,34.5
8/5/2014,29.8,21.4,37.9
8/6/2014,31.4,24.3,38.7
8/7/2014,31.2,23.9,38.3
8/8/2014,28.9,22,35.8
8/9/2014,27.9,22,34.4
8/10/2014,28.4,21.3,35.4
8/11/2014,28.8,21.4,35.7
8/12/2014,29.3,21.9,36.2
8/13/2014,29.8,22,37.7
8/14/2014,29.9,22,38
8/15/2014,30,20.5,38.5
8/16/2014,29.6,21.9,37.3
8/17/2014,29.7,23.5,37.9
8/18/2014,29.2,21.6,36.8
8/19/2014,28.9,23.6,35.7
8/20/2014,28.7,21.3,35.3
8/21/2014,28.6,22.2,35.2
8/22/2014,29.3,21.8,37.8
8/23/2014,30.4,21.2,39.7
8/24/2014,30.3,22.1,39.1
8/25/2014,30.1,22.1,38.8
8/26/2014,29.6,21.9,37.7
8/27/2014,28.7,20.6,36.1
8/28/2014,28.7,21.9,36.1
8/29/2014,29.2,21.3,36.8
8/30/2014,29,20.7,36.6
8/31/2014,28,21.2,35.4
9/1/2014,27.8,22,34.5
9/2/2014,27.9,21.5,34.4
9/3/2014,28.8,20,36.5
9/4/2014,31.2,23.3,39.6
9/5/2014,28.4,22.4,34.5
9/6/2014,27.4,20.7,33.3
9/7/2014,28.1,22.2,34.1
9/8/2014,27.8,21.1,34.1
9/9/2014,27.8,20.9,33.7
9/10/2014,27.7,20.6,33.7
9/11/2014,28.3,21.5,34.4
9/12/2014,27.9,21.3,34.2
9/13/2014,27.1,20.4,33.7
9/14/2014,27.3,21.5,34
9/15/2014,28.1,21.5,35.4
9/16/2014,30.5,22.5,38.2
9/17/2014,29.4,23.2,35.5
9/18/2014,27.3,21.7,33.7
9/19/2014,26.8,20.1,33.2
9/20/2014,26.4,21.2,32.5
9/21/2014,26.5,19.7,32.9
9/22/2014,27.1,20.3,34.5
9/23/2014,28,20.3,35.5
9/24/2014,29.7,20.2,38.6
9/25/2014,29,20.7,37.5
9/26/2014,28.2,21.1,35.9
9/27/2014,30.4,21.9,39
9/28/2014,26.5,22.8,31.3
9/29/2014,24.2,18.6,29
9/30/2014,24.7,18.5,29.8
10/1/2014,25,20.6,30.1
10/2/2014,24.6,17.5,30.8
10/3/2014,24.7,17.2,31.1
10/4/2014,24.6,18.1,30.8
10/5/2014,24.4,17.4,31.3
10/6/2014,24.6,17.7,32.1
10/7/2014,25.7,19.1,33.7
10/8/2014,26,20.6,33.2
10/9/2014,24.7,17.4,32
10/10/2014,25.1,18.4,32.1
10/11/2014,24.6,18.7,30.9
10/12/2014,24.3,17.9,30.5
10/13/2014,24.3,18.7,30.1
10/14/2014,23.4,17.2,29.1
10/15/2014,23.6,18.6,29
10/16/2014,23.6,18.2,29.3
10/17/2014,24.5,17,31.8
10/18/2014,24.4,16.3,32.9
10/19/2014,24.7,21.1,30.4
10/20/2014,23.2,18,28.7
10/21/2014,22.4,17.3,27.7
10/22/2014,22,14.9,28.2
10/23/2014,23.3,15.3,30.4
10/24/2014,24.2,16.9,31.7
10/25/2014,25.2,17.2,33.2
10/26/2014,25,18.2,32.6
10/27/2014,23.5,18.6,29.1
10/28/2014,22.9,17.4,28.3
10/29/2014,22.1,15.6,28.2
10/30/2014,21.3,14.7,26.9
10/31/2014,20.5,15.2,25.5
11/1/2014,21.9,13.5,28.6
11/2/2014,24.3,20.9,29.5
11/3/2014,20.6,15.4,26.1
11/4/2014,19.9,15,24.6
11/5/2014,20,15,25.4
11/6/2014,20.4,13.5,27.3
11/7/2014,21.7,15.9,28.3
11/8/2014,22.7,13.7,31.2
11/9/2014,21.6,14.3,29.1
11/10/2014,21,13.8,28.2
11/11/2014,20.7,15.5,27.1
11/12/2014,20.5,15.5,27
11/13/2014,20.8,13.9,27.6
11/14/2014,21.2,14.3,27.7
11/15/2014,20.2,13.1,25.9
11/16/2014,19.1,13.9,24.3
11/17/2014,19.6,14.3,25
11/18/2014,19.5,13.2,25.6
11/19/2014,20.4,15.5,26.7
11/20/2014,20.5,15.5,27.2
11/21/2014,18.9,12.1,24.8
11/22/2014,18.2,12.9,22.3
11/23/2014,16.9,12.4,20.7
11/24/2014,16.8,14.2,20.6
11/25/2014,15.7,10.3,20.6
11/26/2014,16.4,12.4,20.3
11/27/2014,16,11.7,20.3
11/28/2014,17.3,12.4,23
11/29/2014,16.9,10.7,23.1
11/30/2014,17.8,13.3,23.6
12/1/2014,17.8,10.9,25.3
12/2/2014,18.2,10.4,27
12/3/2014,19.1,10.3,27
12/4/2014,21.2,14,28.9
12/5/2014,21.8,16.7,28.5
12/6/2014,20.3,14.7,27.6
12/7/2014,18.6,15.1,24.2
12/8/2014,17.7,13.1,23.1
12/9/2014,17.1,13.2,21.4
12/10/2014,16.2,9.7,22.6
12/11/2014,18.9,12.1,27.2
12/12/2014,17,13.1,20.2
12/13/2014,15.4,10.7,20.8
12/14/2014,16.4,12.1,21.6
12/15/2014,16.4,10.6,22.4
12/16/2014,16,10.9,21.6
12/17/2014,16.4,10.5,22.9
12/18/2014,16.5,11.5,22.3
12/19/2014,17.3,12.7,22.4
12/20/2014,16.2,10,21.7
12/21/2014,15.8,10.5,21.1
12/22/2014,15.2,9.3,20.3
12/23/2014,14.8,11.4,19.1
12/24/2014,15.8,12.2,21.4
12/25/2014,15.2,9.5,21.7
12/26/2014,15.3,9.9,21.6
12/27/2014,15.1,11.5,20.2
12/28/2014,14.5,9.7,20
12/29/2014,14.1,8,20.7
12/30/2014,13.2,5.2,20.5
12/31/2014,15.4,9.3,22.4
1/1/2015,12.8,8.9,15.7
1/2/2015,11,4.2,17.9
1/3/2015,11.6,6.2,17.1
1/4/2015,12.2,7.1,17.8
1/5/2015,13.2,8.2,17.9
1/6/2015,13.2,10.4,14.9
1/7/2015,10.2,8.6,12.9
1/8/2015,9.4,6.7,12.9
1/9/2015,9.8,7.7,13.2
1/10/2015,9.7,4.3,14.2
1/11/2015,12.9,10.6,16.3
1/12/2015,12.9,7.2,19.1
1/13/2015,15.1,12,19.4
1/14/2015,12.3,6.9,16.2
1/15/2015,13.1,8.8,17.4
1/16/2015,14.1,10,18.5
1/17/2015,13.8,9.6,18.3
1/18/2015,13.6,8.5,20
1/19/2015,13.9,8.9,21.1
1/20/2015,14.6,6.5,23.9
1/21/2015,15.5,7.1,24.9
1/22/2015,17.2,7,27
1/23/2015,18.7,10.3,26.8
1/24/2015,18.1,11.1,24.9
1/25/2015,16.7,11.8,23.5
1/26/2015,16.3,11.8,21.4
1/27/2015,16.7,11.1,23.3
1/28/2015,14.1,9.8,18.9
1/29/2015,13.5,6.5,19.3
1/30/2015,13.5,8.5,18.8
1/31/2015,13.9,7.3,20.8
2/1/2015,15.3,7.2,23.6
2/2/2015,15.7,7.5,24.8
2/3/2015,16.4,9.5,22.9
2/4/2015,15.2,7.7,21.7
2/5/2015,16.7,9.9,24.2
2/6/2015,19.4,10.8,29.2
2/7/2015,18.5,13,25.4
2/8/2015,14.7,10.4,19.7
2/9/2015,14.1,7.4,20.9
2/10/2015,14.1,10.4,18.8
2/11/2015,11.5,9,13.8
2/12/2015,10.1,5.1,14.7
2/13/2015,11.9,6.3,16.7
2/14/2015,11.8,3.7,18.5
2/15/2015,12.7,9.1,17
2/16/2015,13,7.3,19.2
2/17/2015,14,8.5,19.5
2/18/2015,13.2,8.9,17.8
2/19/2015,8.7,4.7,11.3
2/20/2015,10.4,6.1,15.4
2/21/2015,13.2,10.6,17.5
2/22/2015,14.1,6.1,20
2/23/2015,16.1,11.8,21.3
2/24/2015,15.5,11.7,18.8
2/25/2015,16,10.3,21.6
2/26/2015,17.2,10.5,25.3
2/27/2015,20.3,13.4,28.9
2/28/2015,16,8.3,22.3
3/1/2015,15.5,8.5,22.2
3/2/2015,15.6,7.6,22.6
3/3/2015,17.1,10.1,24.1
3/4/2015,16,10.3,21.8
3/5/2015,16.2,10.8,22.9
3/6/2015,18.3,10.5,27.4
3/7/2015,19.8,10.2,28.3
3/8/2015,21.3,11.6,30.3
3/9/2015,20.4,13.7,27.6
3/10/2015,18.8,14.3,24.9
3/11/2015,17.8,13.9,24.2
3/12/2015,15.8,10.3,21.3
3/13/2015,16.1,8,22.5
3/14/2015,17.4,9.6,24.5
3/15/2015,16.1,10.5,22
3/16/2015,16,11.1,22.2
3/17/2015,16.6,10.4,23.6
3/18/2015,16.6,9.4,23.8
3/19/2015,16.3,9.9,23.4
3/20/2015,16.3,9.7,22.9
3/21/2015,16.4,10.5,22.9
3/22/2015,15.3,8.2,22.4
3/23/2015,17.4,9.6,25.2
3/24/2015,20.5,13.3,29.3
3/25/2015,20.8,13.6,29.2
3/26/2015,21.5,15.3,29
3/27/2015,28.7,20.1,38.6
3/28/2015,24.2,18.9,27.7
3/29/2015,20.1,13.7,25.7
3/30/2015,19.3,13.1,24.8
3/31/2015,19,10.8,25.8
4/1/2015,18.8,13.4,24.2
4/2/2015,20.8,12.1,28.5
4/3/2015,20.4,15.6,26.3
4/4/2015,18.8,13,25
4/5/2015,19.6,12.1,26.9
4/6/2015,20.9,13.4,28.8
4/7/2015,24.6,14.6,35.3
4/8/2015,28.7,18.4,38.6
4/9/2015,17.9,14.6,21.6
4/10/2015,14.6,10.2,19.3
4/11/2015,14,10,18.5
4/12/2015,15.4,10.2,20.4
4/13/2015,17.2,10.3,24.4
4/14/2015,17.2,10,24.1
4/15/2015,16.8,10.3,23.5
4/16/2015,18.4,11.9,25.4
4/17/2015,18.8,11,26.3
4/18/2015,20,10.4,27.9
4/19/2015,22.2,11.9,31.2
4/20/2015,26.3,15.1,36.2
4/21/2015,23,15.1,30.2
4/22/2015,20.2,14.9,27.5
4/23/2015,17.4,11.8,23.8
4/24/2015,17.7,11.5,24.1
4/25/2015,18.8,11.3,26.9
